loca_2,centroid_lat,centroid_lng
NATTAI,-34.060424463694105,150.44786769097587
NAUGHTONS GAP,-28.800600072248045,153.10072297267706
NEATH,-32.822484822480135,151.41558619263236
NEBEA,-30.891578668669244,148.56241967096244
NEILREX,-31.739464659495248,149.38682936810605
NELLIGEN,-35.66679244223163,150.10020706376278
NELSON,-36.66770596857463,149.95828184263203
NELSON,-33.64628980775098,150.9213723461648
NELSON BAY,-32.73548664794036,152.13909344905653
NELSONS PLAINS,-32.72188131714036,151.71962540363663
NELUNGALOO,-33.180356003828,147.9807573596467
NEMINGHA,-31.11713213107402,151.0050745012548
NERICON,-34.17807299286877,146.03552231310417
NERINGLA,-35.72657252169467,149.77462302333282
NERONG,-32.53175455151532,152.17688939279657
NERRIGA,-35.096741696869536,150.0699444012976
NERRIGUNDAH,-36.13181361522888,149.84847899756167
NETHERCOTE,-37.025095615396026,149.80109699764878
NEUREA,-32.684742092341416,148.92684820336385
NEUTRAL BAY,-33.83479878999215,151.21794754259352
BENNETTS GREEN,-32.99960769545242,151.6981977212184
NEVER NEVER,-30.35583077671993,152.81939318988162
NEVERTIRE,-31.862317163511584,147.64314379623366
NEVILLE,-33.738260113376306,149.19452101639044
NEW BERRIMA,-34.50844358997243,150.3340686768364
NEW BRIGHTON,-28.51963504271255,153.55044852194536
NEW BUILDINGS,-36.96114696921553,149.5591499104911
NEW ITALY,-29.143664856009373,153.29781912260052
NEW LAMBTON,-32.92774215384764,151.70945468275576
NEW LAMBTON HEIGHTS,-32.92656783784789,151.68937937765244
NEW MEXICO,-30.731274049981664,150.61423140868447
NEW PARK,-28.600396243858434,152.9943752669986
NEW VALLEY,-30.055799941706635,151.33243178871666
NEWBOLD,-29.519045860954083,152.69599511469775
NEWBRIDGE,-33.58089856393389,149.374188440944
NEWCASTLE,-32.91932105593599,151.779517877402
NEWCASTLE EAST,-32.92664041575689,151.78984809750574
NEWCASTLE WEST,-32.928278604699294,151.76075924027077
NEWEE CREEK,-30.631607995715388,152.92734880926855
NEWINGTON,-33.838685000550434,151.0547841816713
BENSVILLE,-33.498130756660686,151.3922293648554
NEWNES,-33.18850515187815,150.25522787102526
NEWNES PLATEAU,-33.325363030716716,150.27243380201293
NEWPORT,-33.65659463820004,151.31523174921048
NEWRYBAR,-28.726552650269998,153.54875958293547
NEWSTEAD,-29.823672981566297,151.3858081263216
NEWTON BOYD,-29.729921912483324,152.32314783662576
NEWTOWN,-33.89860382204671,151.17934588869682
NIAGARA PARK,-33.37754549923766,151.35146369442114
NIANGALA,-31.44339438065133,151.45350820436394
NIEMUR,-35.23778066605116,144.3078519943567
BENTLEY,-28.741915773447317,153.097011174507
NIGHTCAP,-28.551950105869064,153.29363229948217
NIMBIN,-28.5802228804178,153.23809600155678
NIMMITABEL,-36.50139465991351,149.2836413177822
NIMMO,-36.17872539939324,148.6276235384291
NOBBYS CREEK,-28.294028423367152,153.33875474192868
NOMBI,-31.187581158877585,149.7614894752705
NOONA,-31.592242306102126,144.79428258937116
NOORONG,-35.3498911572257,144.0221776025303
NOOROO,-32.3770790963987,151.88216762238486
NORAH HEAD,-33.284408784371365,151.56258857094616
ABBOTSFORD,-33.8506144569104,151.12928263767748
ALEXANDRIA,-33.909862448885384,151.1928183448332
BERALA,-33.874417798060286,151.03372126023308
NORAVILLE,-33.269913964068394,151.555712688786
NORDS WHARF,-33.144979555827526,151.60701266377563
NORMANHURST,-33.72380705804,151.09599024378798
NORTH ALBURY,-36.060216761188755,146.93657592767485
NORTH ARM,-28.32962848066509,153.3404869152023
NORTH ARM COVE,-32.6179171517099,152.05028247410596
NORTH AVOCA,-33.45652130134088,151.4346001483708
NORTH BALGOWLAH,-33.78688140274696,151.25129452376902
NORTH BATEMANS BAY,-35.6861063407902,150.1900896158496
NORTH BOAMBEE VALLEY,-30.309463748792563,153.07101073680545
BERAMBING,-33.53507296633927,150.4492181544786
NORTH BONDI,-33.88459360230232,151.27837949365804
NORTH BROTHER,-31.657370066082144,152.77319307719355
NORTH CASINO,-28.798528710974978,153.0626507755049
NORTH CURL CURL,-33.763170156420436,151.29072505840244
NORTH DORRIGO,-30.267067065433636,152.68076966832905
NORTH EPPING,-33.75867228678062,151.09409963572668
NORTH GOSFORD,-33.41804726448808,151.35448307352266
NORTH HARBOUR,-33.813156806793245,151.276356122635
BERESFIELD,-32.803559621996634,151.64072789105686
NORTH HAVEN,-31.63363452992405,152.81363606431705
NORTH LAMBTON,-32.90396307211109,151.70431174255322
NORTH LISMORE,-28.78714443518857,153.28173459616121
NORTH MACKSVILLE,-30.689535316033986,152.94362565967398
NORTH MANLY,-33.77434695730905,151.27254760618501
NORTH NAROOMA,-36.20902819841401,150.09927287359818
NORTH NARRABEEN,-33.703493734789106,151.29040954463815
NORTH NOWRA,-34.85801339527453,150.57447429535654
NORTH PARRAMATTA,-33.79529508426338,151.0121754660532
BERGALIA,-35.97852112863592,150.09481145409143
NORTH RICHMOND,-33.56781297903203,150.72129162867722
NORTH ROCKS,-33.77254353408663,151.0169258323664
NORTH ROTHBURY,-32.690927477384676,151.34889025134953
NORTH RYDE,-33.79667861767449,151.12949825370745
NORTH SHORE,-31.38362796327526,152.90829953577997
NORTH ST MARYS,-33.75492393689108,150.78434891933122
NORTH STAR,-28.94196063056328,150.4173548085244
NORTH STRATHFIELD,-33.8592299587409,151.0886916165192
NORTH SYDNEY,-33.836585344543,151.20870851851132
NORTH TAMWORTH,-31.062668493614318,150.92850529603479
BERKELEY,-34.47865642826394,150.8431964637807
NORTH TUMBULGUM,-28.260574057150556,153.4693392376729
NORTH TURRAMURRA,-33.68823119514718,151.15326930300603
NORTH WAGGA WAGGA,-35.095598829398,147.38811791168297
NORTH WAHROONGA,-33.69771440397989,151.13112342517894
NORTH WILLOUGHBY,-33.795265600888584,151.2004631528245
NORTH WOLLONGONG,-34.40681668396973,150.89555808074712
NORTH WOODBURN,-29.060314189507924,153.34680262946762
NORTH YALGOGRIN,-33.83024143020181,146.8481058874255
NORTH YEOVAL,-32.72303101530905,148.6732145274919
NORTHANGERA,-35.46917513003578,149.9117199162997
BERKELEY VALE,-33.33836302107334,151.4288510601375
NORTHBRIDGE,-33.81084813256909,151.21800385099806
NORTHMEAD,-33.78728702494602,150.994152018749
NORTHWOOD,-33.828299316650245,151.17835000982714
NORWAY,-33.771375594304644,149.79527329714497
NOWENDOC,-31.459897550194462,151.74467524364775
NOWLEY,-29.98733676903638,149.1383684170983
NOWRA,-34.88200644287941,150.60572474887832
NOWRA HILL,-34.932045534274046,150.56393265490686
NUBBA,-34.51260187804764,148.2397255196498
BERKSHIRE PARK,-33.67281338737968,150.77520544616198
NULKABA,-32.80193569109639,151.3610231211652
NULLAMANNA,-29.62410408815941,151.2354857697724
NULLICA,-37.06702584298913,149.77043397367592
NULLO MOUNTAIN,-32.69409958684611,150.22597139410618
NUMBAA,-34.87642166291418,150.68217445481443
NUMBER ONE,-31.72092684607984,152.0566253358207
NUMBLA VALE,-36.618945289349455,148.79566249793095
NUMBUGGA,-36.62787892404924,149.71945119945744
NUMERALLA,-36.183517965621824,149.35486051555597
NUMINBAH,-28.263309479132296,153.26493388180802
BERLANG,-35.67982510444242,149.6855219512772
NUMULGI,-28.723892838518164,153.32800727843107
NUNDERI,-28.32208282026062,153.4596838039158
NUNDLE,-31.458612582039162,151.1126639996187
NUNGATTA,-37.2029708510033,149.41820369027138
NUNGATTA SOUTH,-37.28028279146125,149.45402233167906
NURENMERENMONG,-35.79652082545082,148.2924693484659
NYMAGEE,-32.13714306939483,146.07470345438765
NYMBOIDA,-29.951998441180077,152.68030199666603
NYNGAN,-31.544657425886815,147.1731123077593
NYORA,-35.535272975879906,145.97598175799706
BERMAGUI,-36.431660766070436,150.03953203268304
NYRANG CREEK,-33.53398530751362,148.53987969179607
O'CONNELL,-33.55443276968159,149.73767701486062
OAK FLATS,-34.56234390592749,150.82191712419268
OAKDALE,-34.07815332230848,150.50662339425915
OAKHAMPTON,-32.70271165928751,151.55738039953653
OAKHAMPTON HEIGHTS,-32.70903229598101,151.55034931741835
OAKHURST,-33.73880031796945,150.83832584271266
OAKLANDS,-35.51486387225791,146.12219504111744
OAKVILLE,-33.62271360103046,150.87356959459234
BEROWRA,-33.62868614593492,151.15118507491985
OAKWOOD,-29.641300014990968,151.06004712868074
OALLEN,-35.15759733868632,149.94682675274439
OATLANDS,-33.795791900783065,151.02686354956148
OATLEY,-33.98387296093963,151.07346178787816
OBAN,-30.102239190580068,151.86492936105103
OBANVALE,-32.51439998573354,151.15956379366062
OBERNE CREEK,-35.435120907282325,147.84943382996525
OBERON,-33.69130882314432,149.84955772746494
OBLEY,-32.69191854868935,148.4642482693126
ALFORDS POINT,-33.985733380217205,151.02516321432347
BEROWRA CREEK,-33.54620871437302,151.13870900424715
OCEAN SHORES,-28.50989609660641,153.53406380943812
OGUNBIL,-31.35330193715838,151.29481833007404
OLD ADAMINABY,-36.04017411230738,148.69371669576964
OLD BAR,-31.961505944469586,152.5632202974599
OLD BONALBO,-28.644976014334112,152.5937161377695
OLD EROWAL BAY,-35.08811377065877,150.64963159415416
OLD GREVILLIA,-28.446163215238645,152.88020553088685
OLD GUILDFORD,-33.86425216756347,150.98394389972742
OLD JUNEE,-34.81500686965774,147.49530635093737
BEROWRA HEIGHTS,-33.603894710462995,151.13562923673354
OLD MILL,-29.898584390083894,151.19887989653097
OLD STATION,-31.05484525963504,152.91501839458314
OLD TOONGABBIE,-33.78799890137796,150.96999531797476
OLINDA,-32.81725849600726,150.14517150557242
OLNEY,-33.033626269282955,151.31311471319472
OMADALE,-31.881186154322336,151.3106149672311
ONE MILE,-32.76412865973666,152.11613244950118
ONE TREE,-34.16593457535043,144.84386667784833
OOLONG,-34.79225674324479,149.1745632925924
OOMA,-33.63688588265702,148.0547316070537
BEROWRA WATERS,-33.60227077752369,151.12100175780225
OOTHA,-33.08999160179861,147.46076058659565
OPHIR,-33.136880496569255,149.2458281362488
ORAN PARK,-33.992565735344364,150.74267751638274
ORANGE,-33.25302559631446,149.07240381771408
ORANGE GROVE,-30.936636697349307,150.41331922390836
ORANGEVILLE,-34.02981059458952,150.59484231520022
ORCHARD HILLS,-33.808365894949375,150.73037154266186
ORIENT POINT,-34.911206087312955,150.7452027710979
ORTON PARK,-33.468523270843555,149.57299171899905
OSBORNE,-35.356076494227985,146.7339308066579
BERRAMBOOL,-36.88039460382537,149.90983545325935
OSTERLEY,-32.72286078472216,151.69803491138543
OSWALD,-32.69698145795393,151.42042426188618
OTFORD,-34.206857070842005,151.00237532535724
OURA,-35.08233565907348,147.59870911643813
OURIMBAH,-33.31306959082403,151.33411797733876
OURNIE,-35.942859717005085,147.84809355712932
OWENS GAP,-32.0548802686867,150.7038936373712
OXFORD FALLS,-33.73210372425286,151.2453887450527
OXLEY,-30.981977977232543,147.62058230052443
OXLEY,-34.029653626765715,144.05964484107378
BERRARA,-35.20554680852303,150.54920924917133
OXLEY ISLAND,-31.915797335097892,152.56948312530506
OXLEY PARK,-33.77079405065428,150.7952776241718
OXLEY VALE,-31.051797965045697,150.88475259286363
OYSTER BAY,-34.002626550115444,151.08165572998774
OYSTER COVE,-32.74378747446537,151.95345650199408
PACKSADDLE,-30.441972899443204,142.17051245644504
PADDINGTON,-33.88380692769993,151.22839410695437
PADDYS FLAT,-28.6952124624398,152.42905936780986
PADDYS FLAT,-37.03749099230601,149.3357465896126
PADDYS RIVER,-35.76007807437664,148.1716041337098
BERREMANGRA,-34.80200220158033,148.47829967682188
PADDYS RIVER,-34.627642164106724,150.12702211019766
PADSTOW,-33.950679793958656,151.03224920343854
PADSTOW HEIGHTS,-33.97049454066335,151.03322810372828
PAGANS FLAT,-28.94675609321896,152.56767989775736
PAGES CREEK,-31.711278350196288,151.21406330586169
PAGES RIVER,-31.80639013631865,150.75452959305017
PAGEWOOD,-33.93799389238101,151.21722647579952
PALARANG,-36.828525687990854,149.11737027352487
PALERANG,-35.42902101073581,149.56717806852689
PALING YARDS,-34.11538639739654,149.73212952982723
BERRICO,-32.087199499620155,151.79948183141016
PALLAL,-29.97378109550224,150.4433102457241
PALLAMALLAWA,-29.39410602794797,150.17328641659606
PALM BEACH,-33.598012713205485,151.32571577805
PALM GROVE,-33.31839147329332,151.3036980651812
PALMDALE,-33.32947939123349,151.36822929851553
PALMERS CHANNEL,-29.469375258520774,153.272308353891
PALMERS ISLAND,-29.42259766358604,153.2943353968086
PALMERS OAKY,-33.195118091905734,149.86229270514937
PALMVALE,-28.373066155021835,153.48765567985134
PALMWOODS,-28.51411595038909,153.40597984480982
BERRIDALE,-36.383450276578415,148.81979655142254
PAMBULA,-36.93048341768859,149.87740092315016
PAMBULA BEACH,-36.94511565744442,149.89755767390727
PAMPOOLAH,-31.93695920642863,152.51025458671043
PAN BAN,-33.056315088507525,143.20731030086225
PANANIA,-33.95379429439459,150.9972130333724
PANGEE,-32.010881507093394,146.76787579241454
PANUARA,-33.515517570866905,148.9373251970578
PAPPINBARRA,-31.356969951170562,152.47751258297725
PARADISE,-29.889460783283287,151.47069281797712
PARKES,-33.100294486228755,148.27293405746116
BERRIGAL,-29.96557013295785,150.11465389891117
PARKESBOURNE,-34.76217564656999,149.54430476015776
PARKLEA,-33.725110022455844,150.9163765755821
PARKVILLE,-31.9704806539247,150.8822522828271
PARMA,-34.967644644576175,150.54461125508558
PARRAMATTA,-33.81396454931891,151.00687684559617
PARRAWEENA,-31.72977150533805,150.43456456567108
PATCHS BEACH,-28.94768638635242,153.50987878601023
PATERSON,-32.59069098268804,151.60406429295634
PATONGA,-33.54956820587436,151.27942511845157
PAUPONG,-36.650672900425526,148.6734215494364
BERRIGAN,-35.64568053578182,145.82785172486703
PAXTON,-32.90392357251552,151.28468032449405
PAYNES CROSSING,-32.90246371388772,151.03279894365232
PEACOCK CREEK,-28.673898301723483,152.69953436596057
PEAK HILL,-32.71163211219001,148.05035988082625
PEAK VIEW,-36.031674017346845,149.39945428263022
PEAKHURST,-33.96144552488238,151.05565581676834
PEAKHURST HEIGHTS,-33.9758967968522,151.05486516087035
PEARCES CREEK,-28.77202373972503,153.44799667717254
PEARL BEACH,-33.54215199050777,151.3055807519418
PEATS RIDGE,-33.34454031084017,151.23149528306652
ALFREDTOWN,-35.15324756119683,147.54120533817974
BERRILEE,-33.6102787320239,151.10499741210057
PEBBLY BEACH,-35.59942886099314,150.33286715486523
PEEL,-33.295501217102085,149.6456761573197
PEELWOOD,-34.11224871303474,149.4308376107213
PEJAR,-34.53358440525107,149.53658487159004
PELAW MAIN,-32.837810158378765,151.48150482469913
PELICAN,-33.070983807293985,151.6445401499001
PELTON,-32.87950913135837,151.31386351040626
PEMBROOKE,-31.37397593277764,152.7511846501622
PEMULWUY,-33.82053223213368,150.924358398654
PENDLE HILL,-33.804084654574694,150.9559092456059
BERRIMA,-34.472060603627874,150.33278393296933
PENNANT HILLS,-33.73846228290566,151.07412563134864
PENRITH,-33.745408719389815,150.69362402375816
PENROSE,-34.66378411816654,150.2116981394314
PENSHURST,-33.963930015746925,151.08612492604527
PERICOE,-37.06142769283872,149.5782580559951
PERRYS CROSSING,-33.16401067227142,150.9783730405412
PERTHVILLE,-33.496075616190396,149.54979368568732
PETERSHAM,-33.8945507814692,151.1550321584449
PHEASANTS NEST,-34.269726966611785,150.63266327116543
BERRINGER LAKE,-35.25098578454845,150.50415483660217
PHEGANS BAY,-33.48790637061615,151.30884188031283
PHILLIP BAY,-33.978933321624176,151.23256530887062
PHOENIX PARK,-32.71256219695878,151.63219225496758
PIALLAMORE,-31.14603953948601,151.06627245991265
PIALLAWAY,-31.13577906832637,150.52912375319116
PIAMBONG,-32.50110843161109,149.42182783458225
PICKETTS VALLEY,-33.4560711974389,151.4085909454285
PICNIC POINT,-33.97388840158792,151.0060525311456
PICTON,-34.170953400969616,150.603167116362
PIGEONBAH,-31.540742373764534,148.08156282543635
BERRY,-34.79254287491239,150.7268313158963
PIGGABEEN,-28.198174036724257,153.43716007860624
PIKAPENE,-29.048868597339723,152.6549136914555
PILLAR VALLEY,-29.701595033842295,153.16199126825424
PILLIGA,-30.38391949192932,148.80031573160971
PILOT WILDERNESS,-36.67818873439519,148.20825698143395
PIMLICO,-28.89244647642992,153.49676641049703
PIMLICO ISLAND,-28.917419236721916,153.49438547274173
PINBEYAN,-35.70555726281421,148.3972361361648
PINDAROI,-29.468684177175223,151.27595959524456
PINDIMAR,-32.65784010108077,152.0910185900327
BERRY JERRY,-34.706832314687276,147.24651775037896
PINE CLUMP,-31.43432343752428,148.15222039968288
PINE GROVE,-30.89103192343499,148.68683001547626
PINE LODGE,-35.66137559059338,145.43155660018735
PINE RIDGE,-31.525197580577498,150.39901092206568
PINE VALLEY,-36.2491692962403,149.06253254176173
PINEY RANGE,-33.86103672454084,147.94173830889088
PINKETT,-29.892158071156537,151.9618074223
PINNACLE,-33.740029409873756,147.94307877117683
PINNACLE SWAMP,-32.77385834349541,149.913630868093
PINNY BEACH,-33.11801816410192,151.6356541092901
BERRY MOUNTAIN,-34.76569146784348,150.64959447301592
PIORA,-28.859449503707914,152.88647125827154
PIPECLAY,-31.439052004487202,152.5581268307303
PITNACREE,-32.73272805045764,151.59018206472533
PITT TOWN,-33.582968188649104,150.86969188517668
PITT TOWN BOTTOMS,-33.58586014024848,150.8460685603597
PITTWATER,-33.62075019190973,151.30386982706653
PLEASANT HILLS,-35.47161473667808,146.78570024251988
PLEASURE POINT,-33.9699834635881,150.98422781038096
PLUMPTON,-33.75190952667804,150.83704653904007
POINT CLARE,-33.4395276554511,151.32180517351443
BERRY PARK,-32.74371408554301,151.65760726419177
POINT FREDERICK,-33.443104952807765,151.34086567756725
POINT PIPER,-33.867393006652385,151.2516208951755
POINT WOLSTONCROFT,-33.11940658937087,151.58427970171257
POINTER MOUNTAIN,-35.22989058883678,150.36327765770173
POKOLBIN,-32.764878134564945,151.2802018881616
POLA CREEK,-31.05444466276493,152.87405134053253
POLO FLAT,-36.23155263526848,149.15078145545473
POMEROY,-34.687803124450554,149.52621696730463
PONTO,-32.479908982999696,148.78470130979437
POONCARIE,-33.42230615512346,142.4198386681655
BERTHONG,-34.38899484329283,148.09556763514055
PORT BOTANY,-33.975866789045625,151.21645911102368
PORT KEMBLA,-34.47054233314793,150.89533275942406
PORT MACQUARIE,-31.454905028758407,152.89308640684098
PORT STEPHENS,-32.69903066220911,152.0604982737365
PORTERS CREEK,-35.25819550245942,150.32515236462913
PORTERS RETREAT,-34.00371512576598,149.7746140766708
PORTLAND,-33.35656013716283,149.97298642017319
POSSUM BRUSH,-32.03515881499111,152.39268238977692
POSSUM CREEK,-28.671239434486253,153.49368540386735
POTATO POINT,-36.089490997613375,150.12172552261572
BERYL,-32.31686228998794,149.44992978052042
POTTERY ESTATE,-33.48724312320794,150.15623134205512
POTTS HILL,-33.89275800840481,151.03242655040137
POTTS POINT,-33.867440828622705,151.2254468402937
POTTSVILLE,-28.38775099822388,153.55808901877234
PRAIRIEWOOD,-33.86325891611367,150.90518457624296
PREMER,-31.47383699965493,149.92402660256465
PRESTONS,-33.94173033212369,150.87208762655587
PRETTY BEACH,-35.57775349128851,150.35232580647653
PRETTY BEACH,-33.52580256720416,151.34804200516504
PRETTY PINE,-35.38852984165049,144.843233779486
BETHUNGRA,-34.75697161951505,147.841625568623
PRIMBEE,-34.506684167526714,150.88256878525857
PRIMROSE VALLEY,-35.489828782459206,149.38847315751545
PROSPECT,-33.81289621756066,150.90017295415052
PROVIDENCE PORTAL,-35.94974988675664,148.6152541106067
PUCAWAN,-34.40050868359417,147.38673363499808
PUDDLEDOCK,-30.385822418014712,151.76093927749062
PULGANBAR,-29.45208906751046,152.68029099248471
PULLABOOKA,-33.751567316801236,147.7802768234354
PULLETOP,-35.481355649875525,147.38275616635076
PUMPENBIL,-28.37809711403523,153.14946424300302
ALICE,-29.053662648255763,152.58927860231043
BEVENDALE,-34.533053404182795,149.08698524232378
PUNCHBOWL,-33.928745140295234,151.05166097846777
PUNCHBOWL,-29.462927410576107,152.77216170701212
PURFLEET,-31.942799010127178,152.46731321710504
PURLEWAUGH,-31.358214800345813,149.61401703235734
PUTNEY,-33.82620381948866,151.1064141766341
PUTTA BUCCA,-32.575648185340285,149.58395512617645
PUTTY,-32.90038580835083,150.6499040648894
PYANGLE,-32.61938238825666,149.93327782343934
PYMBLE,-33.744593611166444,151.14036306485053
PYRAMUL,-32.92884961095978,149.60980957847843
BEVERLEY PARK,-33.9780181816768,151.13182834860024
PYREE,-34.91724003260443,150.69397240348638
PYRMONT,-33.86916174251523,151.1934773985336
QUAAMA,-36.46581620781432,149.88611467838405
QUAKERS HILL,-33.72843259781411,150.88902211100887
QUAMBONE,-30.887599304068786,147.87935737086943
QUANDA,-31.102371674047376,148.74033064895036
QUANDARY,-34.37221927424803,147.32384721588886
QUANDIALLA,-34.01583061130467,147.7747192747238
QUEANBEYAN,-35.3530395877964,149.23089606037297
QUEANBEYAN EAST,-35.345598351346354,149.24644740570417
BEVERLY HILLS,-33.94762533053426,151.080308431511
QUEANBEYAN WEST,-35.35810672620936,149.20703354658548
QUEENS PARK,-33.899410050089415,151.24712854837375
QUEENS PINCH,-32.74354864579125,149.6892323850734
QUEENSCLIFF,-33.78289179002052,151.28540348138134
QUIALIGO,-34.93639727008983,149.7675993778157
QUIDONG,-36.93606641311194,149.0451407270592
QUIERA,-34.932440310169234,150.1954390578875
QUIPOLLY,-31.415962638321936,150.6948508040557
QUIRINDI,-31.49593580768452,150.63223045381548
QUORROBOLONG,-32.93518579718373,151.38182021464328
BEWONG,-35.07886347227684,150.53345291503476
RABY,-34.01843959221911,150.81748232223111
RAGLAN,-33.422063968798795,149.65314032132747
RAINBOW FLAT,-32.032268416671045,152.48874206019616
RAINBOW REACH,-30.927325241139496,153.00646990229032
RALEIGH,-30.45492947936375,152.99541009013055
RAMORNIE,-29.66233786584907,152.70648006591404
RAMSGATE,-33.982602129942045,151.13997395974826
RAMSGATE BEACH,-33.98219339220285,151.14605139030152
RAND,-35.575935163899715,146.52798268511899
RANDWICK,-33.91543757647603,151.2410603958491
BEXHILL,-28.75589117495353,153.35370414270278
RANGARI,-30.674495115869025,150.41622760344615
RANGERS VALLEY,-29.54220654756118,151.76198499284496
RANKIN PARK,-32.925500437750145,151.681838092741
RANKINS SPRINGS,-33.836654257840244,146.16411125975213
RANNOCK,-34.61300348318914,147.26780898406506
RAPPVILLE,-29.068458817374736,152.9483414921302
RATHMINES,-33.038553000423256,151.57924775518129
RAVENSDALE,-33.11363155990656,151.306624770583
RAVENSWOOD,-31.698668419396498,147.84458926623023
RAVENSWORTH,-32.42973075274379,151.0570963290112
BEXLEY,-33.953341347248276,151.12022236192917
RAWDON ISLAND,-31.419020718578885,152.78382289637568
RAWDON VALE,-31.99867525804043,151.71710503487154
RAWORTH,-32.72631503971742,151.60727545744754
RAWSONVILLE,-32.15663261499772,148.46611488161068
RAYMOND TERRACE,-32.76049821198826,151.76695142923123
